repo,numero,arquivos,linhas_add,linhas_rem,tempo_h,descricao_len,comentarios,participantes,status,reviews
microsoft/playwright,35629,1,0,2,3.56,262,1,2,merged,1
microsoft/playwright,35623,12,32,29,185.28,64,5,2,merged,1
microsoft/playwright,35622,26,125,229,17.36,0,1,3,merged,2
microsoft/playwright,35620,26,125,229,1.0,28,2,2,merged,1
microsoft/playwright,35619,1,11,0,23.6,350,1,2,merged,1
microsoft/playwright,35615,18,63,63,1.05,0,1,3,merged,2
microsoft/playwright,35613,15,89,72,7.43,327,4,2,merged,4
microsoft/playwright,35606,1,1,1,1.16,0,4,1,merged,1
microsoft/playwright,35605,1,6,2,22.17,306,1,3,closed,6
microsoft/playwright,35604,1,1,1,1.61,0,4,1,merged,1
microsoft/playwright,35603,4,21,18,21.35,78,3,2,merged,3
microsoft/playwright,35599,2,20,5,5.37,477,2,2,merged,1
microsoft/playwright,35595,2,3,3,8.97,0,6,2,merged,2
microsoft/playwright,35594,5,56,56,1.2,0,3,1,merged,1
microsoft/playwright,35590,1,22,22,99.47,1268,1,2,merged,4
microsoft/playwright,35589,1,3,1,60.92,459,2,2,merged,1
microsoft/playwright,35588,2,20,2,68.32,17,2,3,merged,5
microsoft/playwright,35585,3,7,7,1.07,1932,5,1,merged,1
microsoft/playwright,35583,3,11,9,19.73,43,1,2,merged,3
microsoft/playwright,35581,1,4,4,160.02,0,3,1,merged,1
microsoft/playwright,35579,17,63,81,110.85,302,7,2,merged,4
microsoft/playwright,35578,1,1,1,24.7,187,0,2,merged,1
microsoft/playwright,35576,1,0,1,1.14,46,1,2,merged,1
microsoft/playwright,35574,3,25,12,2.08,0,2,2,merged,2
microsoft/playwright,35573,2,13,18,312.13,240,3,2,merged,1
microsoft/playwright,35572,8,76,62,2.32,53,1,2,merged,1
microsoft/playwright,35565,4,54,9,20.84,12,5,2,merged,2
microsoft/playwright,35564,2,64,2,21.94,339,6,3,merged,4
microsoft/playwright,35561,2,30,5,1.12,0,3,1,merged,1
microsoft/playwright,35560,1,2,1,5.04,59,4,4,merged,1
microsoft/playwright,35558,1,1,1,4.29,0,3,1,merged,1
microsoft/playwright,35557,1,1,1,4.38,0,3,1,merged,1
microsoft/playwright,35556,1,3,1,2.15,0,1,2,merged,1
microsoft/playwright,35553,1,2,2,1.61,139,1,2,merged,1
microsoft/playwright,35551,6,236,63,4.1,0,5,2,merged,5
microsoft/playwright,35548,1,13,8,18.82,12,1,4,merged,6
microsoft/playwright,35546,39,599,73,190.55,88,7,2,closed,2
microsoft/playwright,35542,20,95,366,5.21,176,1,2,merged,1
microsoft/playwright,35541,5,3,15,1.32,33,1,2,merged,1
microsoft/playwright,35535,1,10,3,1.56,13,0,2,merged,1
microsoft/playwright,35528,3,14,10,51.84,124,6,3,merged,5
microsoft/playwright,35527,3,11,11,1.38,0,1,2,merged,2
microsoft/playwright,35524,7,7,7,6.75,3253,5,1,merged,1
microsoft/playwright,35517,4,160,10,221.9,430,5,2,merged,8
microsoft/playwright,35516,5,668,76,1.07,0,3,1,merged,1
microsoft/playwright,35515,1,2,0,1.44,14,9,2,merged,2
microsoft/playwright,35514,9,67,28,19.15,215,1,2,merged,3
microsoft/playwright,35513,2,10,18,21.8,0,27,2,merged,1
microsoft/playwright,35512,1,36,15,6.92,18,2,2,merged,1
microsoft/playwright,35510,1,31,0,23.35,62,5,3,merged,4
microsoft/playwright,35508,2,32,5,71.99,13,3,2,merged,4
microsoft/playwright,35506,3,6,6,2.66,0,3,1,merged,1
microsoft/playwright,35505,1,1,1,1.02,10,1,2,merged,1
microsoft/playwright,35503,1,2,1,13.45,449,0,2,merged,1
microsoft/playwright,35498,3,4,4,2.14,28,0,3,merged,2
microsoft/playwright,35495,3,7,7,4.09,1940,0,1,merged,1
microsoft/playwright,35493,34,267,248,137.41,49,4,2,merged,3
microsoft/playwright,35492,1,1,1,6.84,0,0,1,merged,1
microsoft/playwright,35491,1,1,1,6.48,0,0,1,merged,1
microsoft/playwright,35490,1,4,4,4.68,0,0,1,merged,1
microsoft/playwright,35482,5,44,40,1.68,631,1,2,merged,1
microsoft/playwright,35481,4,200,29,5.08,12,0,3,merged,7
microsoft/playwright,35477,4,23,10,120.22,641,11,2,closed,2
microsoft/playwright,35476,2,18,0,164.36,422,1,2,closed,2
microsoft/playwright,35475,1,17,3,9.26,18,0,3,merged,3
microsoft/playwright,35470,2,47,27,1.2,14,2,3,merged,4
microsoft/playwright,35467,5,12,484,29.18,0,0,4,merged,9
microsoft/playwright,35465,7,151,93,1.26,71,1,2,merged,1
microsoft/playwright,35464,8,209,117,138.75,225,5,2,merged,9
microsoft/playwright,35457,2,18,6,3.34,15,0,2,merged,6
microsoft/playwright,35454,1,3,0,2.76,349,0,2,merged,2
microsoft/playwright,35448,5,51,6,1.4,0,5,2,merged,7
microsoft/playwright,35445,3,111,13,25.86,811,4,2,merged,4
microsoft/playwright,35442,1,1,0,1.29,117,2,2,merged,1
microsoft/playwright,35436,1,45,35,3.02,74,2,2,merged,2
microsoft/ML-For-Beginners,789,2354,40284,0,1.87,26,0,1,merged,1
microsoft/ML-For-Beginners,787,2554,72080,0,56.8,202,0,1,merged,2
microsoft/ML-For-Beginners,779,1,1,1,1013.14,0,0,2,merged,1
microsoft/ML-For-Beginners,777,67,10751,1,1694.39,88,2,7,closed,3
microsoft/ML-For-Beginners,774,1,2,2,2100.49,0,1,2,closed,1
microsoft/ML-For-Beginners,764,1,3,3,1643.92,4418,2,1,closed,1
microsoft/ML-For-Beginners,755,1,1,0,2.89,0,0,1,closed,1
microsoft/ML-For-Beginners,744,1,12,12,26.37,2559,0,1,merged,1
microsoft/ML-For-Beginners,739,2,3,3,101.52,719,1,2,merged,1
microsoft/ML-For-Beginners,737,1,2827,0,201.23,0,0,2,merged,1
microsoft/ML-For-Beginners,732,2,8706,15437,717.63,11807,0,1,merged,1
microsoft/ML-For-Beginners,730,1,66,0,1202.9,0,2,2,merged,2
microsoft/ML-For-Beginners,729,1,5,5,1393.39,60,0,2,merged,1
microsoft/ML-For-Beginners,728,1,424,233,1569.44,5446,2,1,closed,1
microsoft/ML-For-Beginners,723,1,4,4,1965.31,78,2,3,merged,1
microsoft/ML-For-Beginners,722,1,1,1,1770.45,224,2,2,closed,1
microsoft/ML-For-Beginners,707,1,2,2,2018.26,0,1,2,closed,1
microsoft/ML-For-Beginners,694,1,188,28,2159.35,0,3,2,closed,3
microsoft/ML-For-Beginners,692,1,2,2,2118.9,728,3,3,closed,3
microsoft/ML-For-Beginners,678,1,3,3,2834.26,82,1,3,closed,3
microsoft/ML-For-Beginners,668,1,1,1,38.8,110,0,2,merged,1
microsoft/ML-For-Beginners,667,4,1140,1184,2016.06,0,2,5,merged,1
microsoft/ML-For-Beginners,665,16,19690,1558,330.42,89,6,3,merged,2
microsoft/ML-For-Beginners,663,20,18169,72,2.12,0,1,2,merged,2
microsoft/ML-For-Beginners,662,58,237,2145,239.29,0,2,2,merged,2
microsoft/ML-For-Beginners,661,2,36,2,6.79,53,0,2,merged,1
microsoft/ML-For-Beginners,660,3,25,8,9.2,0,1,2,merged,1
microsoft/ML-For-Beginners,658,6,25,8,33.88,104,1,3,merged,1
microsoft/ML-For-Beginners,657,1,1,1,227.53,70,0,2,merged,1
microsoft/ML-For-Beginners,655,1,1,1,274.59,92,0,2,merged,1
microsoft/ML-For-Beginners,654,2,27,22,18.88,170,1,2,merged,1
microsoft/ML-For-Beginners,647,12,1924,348,863.14,230,2,4,merged,3
microsoft/ML-For-Beginners,646,7,1352,282,865.32,202,3,3,merged,2
microsoft/ML-For-Beginners,645,1,1014,145,882.71,429,8,4,merged,1
microsoft/ML-For-Beginners,633,1,1,1,6696.41,62,3,7,closed,4
microsoft/ML-For-Beginners,628,1,6,6,2990.83,2610,4,1,closed,1
microsoft/ML-For-Beginners,615,7,482,105,3031.27,221,2,3,closed,1
microsoft/ML-For-Beginners,612,6,13,13,3513.71,0,2,3,closed,1
microsoft/ML-For-Beginners,608,1,20,0,58.64,0,1,2,merged,1
microsoft/ML-For-Beginners,606,4,382,1,227.63,134,0,2,merged,1
microsoft/ML-For-Beginners,605,1,1,1,863.83,0,0,2,merged,1
microsoft/ML-For-Beginners,599,9,598,0,16.53,0,1,2,merged,1
microsoft/ML-For-Beginners,591,23,2974,41,43.1,149,1,2,merged,1
microsoft/ML-For-Beginners,576,1,151,0,451.78,63,1,4,merged,2
microsoft/ML-For-Beginners,572,1,186,0,639.52,63,0,2,merged,1
microsoft/ML-For-Beginners,569,1,130,0,77.89,50,2,2,closed,1
microsoft/ML-For-Beginners,566,1,15,15,115.08,283,1,2,merged,1
microsoft/ML-For-Beginners,564,1,36,0,233.86,60,2,2,merged,1
microsoft/ML-For-Beginners,562,9,1279,456,52.12,46,0,2,merged,1
microsoft/ML-For-Beginners,560,1,132,0,150.16,32,4,2,merged,1
microsoft/ML-For-Beginners,557,1,129,0,485.46,44,5,2,merged,3
microsoft/ML-For-Beginners,548,2,167,1,155.53,63,0,2,merged,1
microsoft/ML-For-Beginners,541,1,234,0,298.77,68,0,2,merged,1
microsoft/ML-For-Beginners,540,1,245,0,21.7,68,2,3,merged,10
microsoft/ML-For-Beginners,538,1,133,0,345.92,138,1,4,merged,5
microsoft/ML-For-Beginners,537,1,44,0,83.15,61,1,3,merged,1
microsoft/ML-For-Beginners,536,1,27,0,84.44,67,0,3,merged,1
microsoft/ML-For-Beginners,535,1,13,0,117.06,58,0,3,merged,2
microsoft/ML-For-Beginners,534,1,11,0,405.0,60,0,2,merged,1
microsoft/ML-For-Beginners,533,2,22,0,117.73,67,0,3,merged,1
microsoft/ML-For-Beginners,532,1,11,0,118.01,63,0,3,merged,1
microsoft/ML-For-Beginners,531,1,5,0,118.15,63,0,3,merged,2
microsoft/ML-For-Beginners,530,1,11,0,118.37,69,0,3,merged,2
microsoft/ML-For-Beginners,528,1,11,0,155.9,53,0,3,merged,1
microsoft/ML-For-Beginners,527,1,23,0,156.18,48,0,3,merged,1
microsoft/ML-For-Beginners,526,1,11,0,156.47,62,1,3,merged,1
microsoft/ML-For-Beginners,525,1,11,0,156.64,64,1,3,merged,2
microsoft/ML-For-Beginners,524,1,11,0,160.55,66,1,4,merged,2
microsoft/ML-For-Beginners,523,1,11,0,161.99,71,1,3,merged,1
microsoft/ML-For-Beginners,521,1,11,0,203.47,72,0,2,merged,4
microsoft/ML-For-Beginners,520,1,342,0,203.77,57,1,3,merged,5
microsoft/ML-For-Beginners,518,1,11,0,22.22,68,0,2,merged,1
microsoft/ML-For-Beginners,516,1,24,0,64.51,41,0,2,merged,1
microsoft/ML-For-Beginners,515,1,11,0,65.12,72,0,2,merged,1
microsoft/ML-For-Beginners,514,1,299,0,65.43,68,0,2,merged,1
microsoft/ML-For-Beginners,513,1,313,0,69.56,54,0,2,merged,1
microsoft/ML-For-Beginners,512,2,25,27,102.27,18,1,2,merged,1
microsoft/ML-For-Beginners,511,1,21,0,21.12,44,0,2,merged,1
microsoft/ML-For-Beginners,510,1,11,0,21.35,58,0,2,merged,1
microsoft/ML-For-Beginners,509,1,346,0,21.6,68,0,2,merged,1
microsoft/ML-For-Beginners,508,1,11,0,100.27,66,0,2,merged,1
microsoft/ML-For-Beginners,507,1,207,0,100.69,55,1,2,merged,1
microsoft/ML-For-Beginners,506,4,0,0,189.6,57,0,2,merged,1
microsoft/ML-For-Beginners,505,1,151,0,2088.63,87,3,2,closed,3
microsoft/ML-For-Beginners,503,8,16,14,2.74,0,0,2,merged,1
microsoft/ML-For-Beginners,499,1,7,7,25.44,61,0,2,merged,1
microsoft/ML-For-Beginners,498,2,72,114,2.62,224,1,2,merged,1
microsoft/ML-For-Beginners,491,2,3,3,125.29,0,0,2,merged,1
microsoft/ML-For-Beginners,490,1,0,0,56.79,111,1,2,merged,2
microsoft/ML-For-Beginners,489,1,1,1,14.88,92,0,2,merged,1
microsoft/ML-For-Beginners,486,1,115,1,65.92,57,1,2,merged,1
microsoft/ML-For-Beginners,485,1,7,4,73.44,25,1,2,merged,2
microsoft/ML-For-Beginners,483,9,1185,0,9.32,264,0,2,merged,1
microsoft/ML-For-Beginners,482,1,13,0,5.86,0,0,2,merged,1
microsoft/ML-For-Beginners,481,1,3,3,8.55,0,1,2,merged,1
microsoft/ML-For-Beginners,473,2,246,0,117.97,0,6,3,merged,8
microsoft/ML-For-Beginners,472,1,29,0,384.54,49,2,3,merged,3
microsoft/ML-For-Beginners,471,1,1,1,3.06,78,0,2,merged,1
microsoft/ML-For-Beginners,470,6,6,6,24.85,66,1,2,merged,1
microsoft/ML-For-Beginners,469,1,1,1,41.87,71,1,2,merged,2
microsoft/ML-For-Beginners,468,1,1,1,20.98,10,1,2,closed,1
microsoft/ML-For-Beginners,465,3,17,17,161.76,0,2,3,merged,8
microsoft/ML-For-Beginners,464,1,1,1,4.51,114,0,2,merged,1
microsoft/ML-For-Beginners,460,1,5,5,3.31,0,1,2,closed,2
microsoft/ML-For-Beginners,455,5,75,75,26.6,113,1,2,merged,1
microsoft/ML-For-Beginners,448,2,38,0,16.09,44,1,4,merged,8
microsoft/ML-For-Beginners,447,1,1,1,18.73,15,0,2,merged,1
microsoft/ML-For-Beginners,446,1,1,1,18.88,0,0,2,merged,1
microsoft/ML-For-Beginners,445,1,1,1,9.11,0,0,2,merged,1
microsoft/ML-For-Beginners,444,1,8,8,9.15,85,0,2,merged,1
microsoft/ML-For-Beginners,441,1,12,12,1.4,51,0,2,merged,1
microsoft/ML-For-Beginners,440,1,4,4,2.1,39,0,2,merged,1
microsoft/ML-For-Beginners,439,1,2,2,2.33,27,0,2,merged,1
microsoft/ML-For-Beginners,438,3,158,1,503.67,8,3,3,merged,1
microsoft/ML-For-Beginners,434,1,11,0,8.44,0,1,2,merged,1
microsoft/ML-For-Beginners,431,1,212,0,21.96,141,1,3,merged,2
microsoft/ML-For-Beginners,430,1,2,0,7.54,21,0,2,closed,1
microsoft/ML-For-Beginners,429,1,27,24,8.34,53,0,2,merged,1
microsoft/ML-For-Beginners,428,1,11,0,1.33,52,0,2,merged,1
microsoft/ML-For-Beginners,427,1,10,9,5.62,122,0,2,merged,1
hoppscotch/hoppscotch,5025,10,72,68,40.67,479,0,2,merged,2
hoppscotch/hoppscotch,5019,7,287,120,23.85,984,0,2,merged,3
hoppscotch/hoppscotch,5015,1,3,0,52.57,420,0,2,merged,1
hoppscotch/hoppscotch,5014,7,160,43,42.89,574,0,3,merged,1
hoppscotch/hoppscotch,5010,3,34,19,76.45,1764,0,2,merged,2
hoppscotch/hoppscotch,5009,5,111,105,100.82,1465,0,2,merged,3
hoppscotch/hoppscotch,5006,3,62,3,168.39,166,0,2,merged,3
hoppscotch/hoppscotch,5005,1,477,0,192.25,2871,0,2,merged,3
hoppscotch/hoppscotch,4999,1,7,1,209.97,127,0,2,merged,1
hoppscotch/hoppscotch,4995,32,79,5,14.8,408,0,2,merged,1
hoppscotch/hoppscotch,4992,1,3,1,19.85,402,3,3,merged,1
hoppscotch/hoppscotch,4980,1,53,0,1.1,710,0,2,merged,4
hoppscotch/hoppscotch,4977,2,69,17,18.18,304,0,3,merged,2
hoppscotch/hoppscotch,4975,3,31,25,20.16,353,1,3,merged,2
hoppscotch/hoppscotch,4969,1,4,3,1.76,582,0,3,merged,2
hoppscotch/hoppscotch,4967,4,29,3,26.1,186,0,2,merged,4
hoppscotch/hoppscotch,4966,2,18,3,1.36,168,0,2,merged,2
hoppscotch/hoppscotch,4958,1,2,2,160.86,394,0,3,merged,1
hoppscotch/hoppscotch,4952,3,32,1,124.42,152,0,2,merged,3
hoppscotch/hoppscotch,4951,1,10,0,74.89,3411,12,3,merged,2
hoppscotch/hoppscotch,4945,19,219,189,260.15,7329,0,2,merged,5
hoppscotch/hoppscotch,4944,1,80,20,500.3,1066,0,2,closed,1
hoppscotch/hoppscotch,4943,10,70,87,1.56,277,0,2,merged,1
hoppscotch/hoppscotch,4942,7,163,100,6.91,517,4,3,merged,8
hoppscotch/hoppscotch,4940,1,1,1,2.07,1020,1,3,merged,2
hoppscotch/hoppscotch,4932,4,35,5,97.02,343,0,3,merged,4
hoppscotch/hoppscotch,4931,6,30,36,26.13,3302,0,2,merged,2
hoppscotch/hoppscotch,4927,1,10,1,161.18,1225,0,3,merged,2
hoppscotch/hoppscotch,4925,1,2,1,102.47,76,0,2,merged,1
hoppscotch/hoppscotch,4920,1,26,26,130.05,79,0,3,merged,2
hoppscotch/hoppscotch,4917,1,73,29,506.65,1147,8,4,merged,9
hoppscotch/hoppscotch,4916,2,37,2,212.59,898,1,2,merged,3
hoppscotch/hoppscotch,4911,10,113,79,2.43,279,0,3,merged,3
hoppscotch/hoppscotch,4910,1,4,4,1.74,360,0,2,merged,1
hoppscotch/hoppscotch,4909,4,9,224,201.17,513,1,2,merged,2
hoppscotch/hoppscotch,4908,1,3,1,10.91,239,0,2,merged,1
hoppscotch/hoppscotch,4906,2,7,4,17.31,153,0,2,merged,2
hoppscotch/hoppscotch,4893,3,3,0,95.26,764,0,2,merged,1
hoppscotch/hoppscotch,4892,8,1978,1541,114.94,636,0,2,merged,1
hoppscotch/hoppscotch,4890,2,35,14,92.53,550,0,3,merged,2
hoppscotch/hoppscotch,4888,1,22,24,118.75,1255,0,2,merged,1
hoppscotch/hoppscotch,4887,5,7,63,5.02,277,1,3,merged,2
hoppscotch/hoppscotch,4883,1,40,9,94.92,275,0,2,merged,1
hoppscotch/hoppscotch,4873,6,160,19,225.6,204,0,2,merged,1
hoppscotch/hoppscotch,4872,5,288,71,315.85,214,0,2,merged,3
hoppscotch/hoppscotch,4871,1,22,4,20.68,70,0,2,merged,1
hoppscotch/hoppscotch,4868,1,10,5,5.1,617,0,3,merged,2
hoppscotch/hoppscotch,4867,26,44,44,44.32,265,5,2,merged,2
hoppscotch/hoppscotch,4865,1,80,3,6.79,70,0,2,merged,2
hoppscotch/hoppscotch,4864,3,111,5,9.77,98,2,3,merged,2
hoppscotch/hoppscotch,4860,21,511,235,57.66,843,0,2,merged,3
hoppscotch/hoppscotch,4855,5,5,5,82.64,227,0,2,merged,1
hoppscotch/hoppscotch,4844,3,17,7,4.0,262,0,3,merged,2
hoppscotch/hoppscotch,4843,2,11,30,4.55,248,0,3,merged,2
hoppscotch/hoppscotch,4840,1,2,2,6.64,76,0,2,merged,1
hoppscotch/hoppscotch,4836,1,6,0,13.22,530,2,3,merged,1
hoppscotch/hoppscotch,4829,1,184,165,1.85,335,0,3,merged,2
hoppscotch/hoppscotch,4826,1,1,1,189.01,645,0,3,merged,2
hoppscotch/hoppscotch,4825,8,71,9,2.41,112,0,2,merged,1
hoppscotch/hoppscotch,4821,12,404,11,4.49,300,0,3,merged,2
hoppscotch/hoppscotch,4818,1,30,3,517.95,386,1,2,merged,3
hoppscotch/hoppscotch,4815,4,4,0,233.15,332,1,2,merged,1
hoppscotch/hoppscotch,4807,9,52,18,19.4,98,0,2,merged,2
hoppscotch/hoppscotch,4805,1,1,1,1.51,85,0,2,merged,1
hoppscotch/hoppscotch,4800,4,161,7,1.28,68,0,2,merged,1
hoppscotch/hoppscotch,4799,4,137,27,18.34,3054,0,2,merged,3
hoppscotch/hoppscotch,4798,12,461,211,21.92,289,0,3,merged,2
hoppscotch/hoppscotch,4789,3,102,6,15.76,203,0,2,merged,3
hoppscotch/hoppscotch,4779,1,6,2,743.27,203,1,5,merged,4
hoppscotch/hoppscotch,4778,6,68,240,1.48,58,0,2,merged,1
hoppscotch/hoppscotch,4775,5,81,18,95.07,482,0,3,merged,2
hoppscotch/hoppscotch,4766,7,7,7,15.63,214,0,3,merged,2
hoppscotch/hoppscotch,4763,1,2,2,1.17,227,0,2,merged,1
hoppscotch/hoppscotch,4760,4,10,0,30.48,294,0,3,merged,2
hoppscotch/hoppscotch,4759,2,16,2,59.43,686,3,3,merged,1
hoppscotch/hoppscotch,4749,2,2,2,144.07,232,0,4,merged,3
hoppscotch/hoppscotch,4746,3,196,99,287.99,177,0,3,merged,5
hoppscotch/hoppscotch,4742,15,157,92,757.4,613,0,3,merged,4
hoppscotch/hoppscotch,4728,2,4,3,10.46,853,0,3,merged,2
hoppscotch/hoppscotch,4725,3,17,17,44.93,489,0,2,merged,1
hoppscotch/hoppscotch,4724,2,43,0,331.8,858,0,3,merged,2
hoppscotch/hoppscotch,4712,1,4,0,150.35,3294,0,3,merged,2
hoppscotch/hoppscotch,4711,1,5,0,1.0,134,0,2,merged,1
hoppscotch/hoppscotch,4708,3,136,84,5.92,628,0,3,merged,1
hoppscotch/hoppscotch,4706,8,474,370,20.59,369,0,3,merged,2
hoppscotch/hoppscotch,4704,25,1222,351,639.62,2726,0,2,merged,4
hoppscotch/hoppscotch,4703,5,75,46,26.76,133,0,3,merged,1
hoppscotch/hoppscotch,4699,3,57,7,40.1,485,0,4,merged,5
hoppscotch/hoppscotch,4697,3,16,11,299.0,286,1,3,merged,2
hoppscotch/hoppscotch,4694,24,709,50,2271.66,1030,0,2,merged,4
hoppscotch/hoppscotch,4687,2,3,3,353.01,203,0,3,merged,2
hoppscotch/hoppscotch,4686,1,10,5,174.09,258,4,4,merged,2
hoppscotch/hoppscotch,4685,4,43,18,178.43,307,1,3,merged,1
hoppscotch/hoppscotch,4684,465,53981,4017,901.8,13578,0,5,merged,4
hoppscotch/hoppscotch,4679,1,460,460,268.72,113,0,2,merged,1
hoppscotch/hoppscotch,4666,1,2,1,693.83,46,0,2,merged,1
hoppscotch/hoppscotch,4658,1,1,0,793.61,205,0,2,merged,1
hoppscotch/hoppscotch,4656,1,1,1,806.0,74,1,2,merged,1
hoppscotch/hoppscotch,4650,1,104,100,764.37,0,0,2,merged,1
hoppscotch/hoppscotch,4645,1,2,2,1024.93,401,0,3,merged,2
hoppscotch/hoppscotch,4642,7,68,5,1367.89,561,0,2,merged,1
hoppscotch/hoppscotch,4638,3,3,3,7.52,142,0,2,merged,1
hoppscotch/hoppscotch,4637,8,549,3,7.63,222,0,3,merged,2
hoppscotch/hoppscotch,4636,6,110,2,14.05,191,2,3,merged,1
hoppscotch/hoppscotch,4635,26,506,163,639.11,209,0,3,merged,3
hoppscotch/hoppscotch,4634,3,3675,4287,15.59,139,0,2,merged,1
hoppscotch/hoppscotch,4630,6,271,72,18.04,133,1,2,merged,2
hoppscotch/hoppscotch,4626,34,2014,371,1028.92,595,6,3,merged,5
hoppscotch/hoppscotch,4625,1,3,1,3.32,278,0,2,merged,1
hoppscotch/hoppscotch,4624,3,59,19,50.45,905,0,2,merged,2
hoppscotch/hoppscotch,4623,1,3,3,29.82,376,0,3,merged,2
hoppscotch/hoppscotch,4618,1,20,11,51.0,199,0,3,merged,5
hoppscotch/hoppscotch,4609,19,244,49,195.45,903,0,3,merged,5
hoppscotch/hoppscotch,4607,24,477,6,130.37,171,0,2,merged,4
hoppscotch/hoppscotch,4605,4,4,4,138.48,358,0,3,merged,1
hoppscotch/hoppscotch,4604,1,1,1,49.36,91,0,3,merged,2
hoppscotch/hoppscotch,4596,1,6,7,1485.8,1032,0,5,merged,3
hoppscotch/hoppscotch,4594,18,301,20,261.5,798,1,4,merged,7
hoppscotch/hoppscotch,4587,2,3,17,304.39,224,0,2,merged,1
hoppscotch/hoppscotch,4583,4,129,74,6.44,1267,0,3,merged,2
coder/code-server,7314,1,1,1,4.0,16,1,2,merged,1
coder/code-server,7312,1,4,3,1.07,6077,0,1,merged,1
coder/code-server,7309,1,2,2,38.53,50,0,2,merged,1
coder/code-server,7300,18,39,39,8.62,11,2,2,merged,1
coder/code-server,7294,1,75,93,319.05,2841,0,1,merged,1
coder/code-server,7292,1,4,3,319.03,2443,0,1,merged,1
coder/code-server,7291,1,96,82,319.02,8779,0,1,merged,1
coder/code-server,7290,1,125,94,319.02,4985,0,1,merged,1
coder/code-server,7289,1,3,3,319.42,3261,0,1,merged,1
coder/code-server,7288,2,2,2,319.37,2473,0,1,merged,1
coder/code-server,7284,6,34,1,443.38,187,11,2,merged,1
coder/code-server,7263,1,1,1,24.19,16,1,2,merged,1
coder/code-server,7256,1,1,1,36.96,16,0,2,merged,1
coder/code-server,7249,11,16,16,15.03,11,5,3,merged,1
coder/code-server,7235,1,4,1,180.44,13,5,2,merged,1
coder/code-server,7205,2,2,2,5.32,16,2,2,merged,1
coder/code-server,7202,2,2,2,3.08,16,1,2,merged,1
coder/code-server,7196,1,61,0,157.36,132,0,2,merged,1
coder/code-server,7191,1,1,1,275.53,3923,0,1,merged,1
coder/code-server,7187,3,5,2,343.58,11,0,2,merged,1
coder/code-server,7178,2,19,10,537.05,80,2,2,merged,1
coder/code-server,7170,1,1,1,17.65,16,4,2,merged,1
coder/code-server,7165,1,3,3,679.57,155,0,2,merged,1
coder/code-server,7164,1,1,1,2.39,16,0,2,merged,1
coder/code-server,7162,2,12,2,759.59,161,3,2,merged,1
coder/code-server,7156,1,1,2,124.71,305,0,2,merged,1
coder/code-server,7146,1,3,4,991.98,2170,0,1,merged,1
coder/code-server,7143,15,257,5,523.17,11,1,2,closed,13
coder/code-server,7130,1,1,1,1.73,16,0,2,merged,1
coder/code-server,7118,5,17,2,95.57,954,4,2,merged,1
coder/code-server,7112,9,24,24,10.69,37,2,2,merged,1
coder/code-server,7111,5,32,21,21.62,1729,5,2,merged,1
coder/code-server,7100,1,3,4,1735.27,2132,0,1,merged,1
coder/code-server,7097,2,2,2,1736.09,2834,0,1,merged,1
coder/code-server,7096,2,2,2,1736.08,9633,0,1,merged,1
coder/code-server,7085,1,3,1,17.45,138,0,2,merged,1
coder/code-server,7078,1,1,1,14.82,0,2,3,merged,3
coder/code-server,7072,1,1,1,1.46,0,1,2,merged,1
coder/code-server,7063,1,11,14,8.98,5015,0,1,merged,1
coder/code-server,7062,1,52,65,8.98,4865,0,1,merged,1
coder/code-server,7061,1,3,3,8.99,2727,0,1,merged,1
coder/code-server,7060,2,2,2,175.87,3656,0,1,merged,1
coder/code-server,7026,67,12536,7475,335.4,135,18,2,merged,1
coder/code-server,7022,1,4,4,36.47,2405,2,1,closed,1
coder/code-server,7021,1,3,3,36.62,3320,0,1,merged,1
coder/code-server,7020,1,8,8,36.7,1526,0,1,merged,1
coder/code-server,7019,1,3,3,36.56,2157,0,1,merged,1
coder/code-server,6984,22,72,72,308.54,11,10,2,merged,1
coder/code-server,6974,1,3,3,54.51,3119,0,1,merged,1
coder/code-server,6973,2,8,17,54.5,2289,0,1,merged,1
coder/code-server,6972,1,4,4,55.05,7640,0,1,merged,1
coder/code-server,6968,2,8,8,112.9,249,2,2,merged,1
coder/code-server,6963,1,7,7,189.26,4450,0,1,merged,2
coder/code-server,6958,6,43,4,33.08,490,8,5,merged,1
coder/code-server,6927,1,8,8,609.78,2424,0,1,merged,1
coder/code-server,6926,1,3,3,609.79,2969,0,1,merged,1
coder/code-server,6925,1,6,6,611.31,1969,0,1,merged,1
coder/code-server,6900,2,3,3,27.66,0,0,2,merged,1
coder/code-server,6894,2,2,2,2.49,2658,0,1,merged,1
coder/code-server,6887,1,1,1,28.86,74,0,2,merged,1
coder/code-server,6878,1,3,3,226.02,2976,0,1,merged,1
coder/code-server,6876,1,1,1,224.29,4051,0,1,merged,1
coder/code-server,6875,1,3,3,226.01,3351,0,1,merged,1
coder/code-server,6873,1,3,3,226.03,3553,0,1,merged,1
coder/code-server,6853,1,1,1,17.15,0,0,2,merged,1
coder/code-server,6851,1,3,3,186.92,3125,0,1,merged,1
coder/code-server,6845,1,3,3,205.55,2441,0,1,merged,1
coder/code-server,6844,1,8,8,24.58,2089,0,1,merged,1
coder/code-server,6843,1,8,8,251.57,2301,1,1,merged,1
coder/code-server,6840,1,1,1,11.73,16,0,2,merged,1
coder/code-server,6824,23,82,69,14.03,56,12,2,merged,3
coder/code-server,6819,2,2,2,54.87,3417,0,1,merged,1
